client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573008.mp3	Ийэм биллэҕинэ сарсын манна баар буолуо этэ, суох, мин бэйэм бэйэбин көмүскэниэхтээхпин»	2	1	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573009.mp3	Оттон үөрүөн да сөп буоллаҕа дии, онтон тоҕо соһуйдуҥ	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573011.mp3	Аны отуттан тахса көһү бардаҕына биирдэ Дьааҥы хайаларын тардыытыгар тиийэрэ буолуо	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573012.mp3	Төбөм ыалдьар, бүгүн хонон баран сарсын бардахпытына хайдаҕый	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573013.mp3	Сэргэ төрдүгэр атыгар биэрбит эбиэһин тобоҕун атаҕынан тэбиэлээн, ыһан кэбиспит	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573274.mp3	Ол баҕайылары суон тииккэ баайдым диэбит уонна ол тиити эргийэ сылдьыбыт	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573275.mp3	Номнуо хахыйахтар сэбир- дэхтэрэ онон-манан саһарталаан эрэллэр	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573276.mp3	Мин даҕаны соторутааҕыта билбитим, ону кэпсиир да солото суох сырыттым	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573277.mp3	Сүөдэр соһуйан ходьох гына түстэ, ойон туран таһырдьа ыстанна	2	0	thirties	male		sah	
e0dc47ce37868a2eda933dc91a6043c37573c798e38a9de17b3c3af30e8e367477cf9074e9c8645877c030130fa06caa6adda498b8dd472f3ac7a16cfd66e93b	common_voice_sah_18573278.mp3	«Кыргыттар, арааһа Суолаттан тахсыбыт дьахтар быһыылаах	2	0	thirties	male		sah	
