client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
d76c618a3aa0710dc9d54306bb6cc6395e119b68acdd3da90a18ba63bd82c60b9a79688b048b10949d1621fdf1cd95e087fb66382034c20127b4f4801d3c89a7	common_voice_ky_19565251.mp3	Ал ошондой эле акцияны митинг эмес, а жолугушуу деп атады.	1	0				ky	
d76c618a3aa0710dc9d54306bb6cc6395e119b68acdd3da90a18ba63bd82c60b9a79688b048b10949d1621fdf1cd95e087fb66382034c20127b4f4801d3c89a7	common_voice_ky_19565351.mp3	Эгерде мыйзам долбоору кабыл алынса эмне өзгөрөт?	1	0				ky	
d20f9a93b0ceb8b55a93cc186164a7d6084a7e3d621dcc4ee5891146f7243aeeb6b4d97561658fa43d2611c84f55645ba01cc544154ed2bb4edcc928700abc9f	common_voice_ky_19920623.mp3	Менин картамды сүрөткө тартып алсаңар болот.	0	0	twenties	male		ky	
d20f9a93b0ceb8b55a93cc186164a7d6084a7e3d621dcc4ee5891146f7243aeeb6b4d97561658fa43d2611c84f55645ba01cc544154ed2bb4edcc928700abc9f	common_voice_ky_19920836.mp3	Бул күнгө чеийин Досонов убактылуу абакта камалып турган.	0	0	twenties	male		ky	
a28fef68719e01a9517ec6768693841756edb11b38578cc7eed5630c5fd0f22dee0f542cdf43f0b54635ac136be1987f74c968898b39aab3f38ec950eef08010	common_voice_ky_19920901.mp3	Ошондон кийин суу сугатка жеткидей болот.	0	0	fourties	female		ky	
fe2513640b3364c8ab71985be94b88503e07c2519b88a16360a72bd708e4767267149d444322926fb0688bac2010b467dd936b7cbd463e2380b2be9400f0e525	common_voice_ky_19921073.mp3	Айтып берип жатып да көзүнүн жашын тыя албай койду.	0	0	thirties	female		ky	
8e4c68fa74cda7500e00dde96109b6110325f5940fa9a534042b7d99416395871683fc9ee8bf7af7c8e606e2a37aea7336f7901fc6b802840379a646bfa026a4	common_voice_ky_19921107.mp3	Ал айбанаттардын генофондун бузат.	0	0	twenties	female		ky	
a28fef68719e01a9517ec6768693841756edb11b38578cc7eed5630c5fd0f22dee0f542cdf43f0b54635ac136be1987f74c968898b39aab3f38ec950eef08010	common_voice_ky_19921109.mp3	Алардын бардыгы дарыгерлердин көзөмөлүндө.	0	0	fourties	female		ky	
8e4c68fa74cda7500e00dde96109b6110325f5940fa9a534042b7d99416395871683fc9ee8bf7af7c8e606e2a37aea7336f7901fc6b802840379a646bfa026a4	common_voice_ky_19921189.mp3	Биз акырында Николас жана Сирия менен коштоштук.	0	0	twenties	female		ky	
a28fef68719e01a9517ec6768693841756edb11b38578cc7eed5630c5fd0f22dee0f542cdf43f0b54635ac136be1987f74c968898b39aab3f38ec950eef08010	common_voice_ky_19921245.mp3	Мунун баары коммерциялык максатта болуп жатат.	0	0	fourties	female		ky	
