client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
15aa8ddbcb6662e9d9b0a319c3e2e34ea1b8aa03b80033aa117a34c0a03010954807aefe545fe976c9db03403a099c5a71166d4adcced70e6dde6535c8a51402	common_voice_sah_19401903.mp3	Дьонугар ол санаатын кистээбэккэ, аһаҕастык маннык диэн этэр эбит:	2	1				sah	
32a9e44898c5ef07ba7c9bde1d8a756e065e0958da42f43257c680ef5673bedcd20014cc37cd9d66be8e744417ddb84954503b1a3047727616748a6a27b78967	common_voice_sah_18664889.mp3	диэн баран Таня дьүөгэтин диэки сандаарыччы көрөн кэбистэ	2	1	twenties	male		sah	
177637947e2098293d41bd9a741b7a45e2648436131971c19e6317e0dd883c027076acacef4ffd7a42cfeeaf9f40ad501d248ad8048643ce87585746cd81f391	common_voice_sah_31809770.mp3	Ону ыҥыырыттан тардан, үс холунун быһа тардан ылбыт	2	0				sah	
177637947e2098293d41bd9a741b7a45e2648436131971c19e6317e0dd883c027076acacef4ffd7a42cfeeaf9f40ad501d248ad8048643ce87585746cd81f391	common_voice_sah_31809771.mp3	Ылдьаана эмээхсин туһунан дьон араастаан кэпсиир	2	0				sah	
177637947e2098293d41bd9a741b7a45e2648436131971c19e6317e0dd883c027076acacef4ffd7a42cfeeaf9f40ad501d248ad8048643ce87585746cd81f391	common_voice_sah_31809773.mp3	Кэнники уолум быһыыта-таһаата олус уларыйда, хайдах эрэ дьоннуун булсубут быһыылаах	2	0				sah	
00efa870adf937512ac822a2e8d11184eb779dda30248b28bca450ae45da7a4f16d4b343359bf5d1966a7eb817d8b5c27a33e3b55a8d5d758018a42876501633	common_voice_sah_26687281.mp3	Оттон бу алаас биһиги арҕаспытыгар сүктэриллибит алаас	2	0				sah	
00efa870adf937512ac822a2e8d11184eb779dda30248b28bca450ae45da7a4f16d4b343359bf5d1966a7eb817d8b5c27a33e3b55a8d5d758018a42876501633	common_voice_sah_26687282.mp3	Онтон туос курдук кубаҕай сирэйдэрин көрө түһээт, эмискэ олус улаханнык куттаммытым	2	0				sah	
00efa870adf937512ac822a2e8d11184eb779dda30248b28bca450ae45da7a4f16d4b343359bf5d1966a7eb817d8b5c27a33e3b55a8d5d758018a42876501633	common_voice_sah_26687283.mp3	Бу дьон биир сыл иккиэн эмиийдээх оҕоломмуттар	2	0				sah	
00efa870adf937512ac822a2e8d11184eb779dda30248b28bca450ae45da7a4f16d4b343359bf5d1966a7eb817d8b5c27a33e3b55a8d5d758018a42876501633	common_voice_sah_26687284.mp3	Ол чуолҕаннарынан бардахха ыраах куотуохха сөп эбит	2	0				sah	
00efa870adf937512ac822a2e8d11184eb779dda30248b28bca450ae45da7a4f16d4b343359bf5d1966a7eb817d8b5c27a33e3b55a8d5d758018a42876501633	common_voice_sah_26687285.mp3	Миигинник дьадаҥы, аһа-таҥаһа суох куһаҕан киһини эмиэ атаҕастыыр	2	0				sah	
1a1d275afb12258499eeed41838446f1e90f7287db6cfa6c0ba3a3ff023cd10f77eaca18553e79899102b9e2c71897cda7b5a64378ada033d9136056c2446020	common_voice_sah_32260332.mp3	Оройкону саамай кытаанах түрмэҕэ илдьэн хатаан кэбиспиттэр	2	0				sah	
1a1d275afb12258499eeed41838446f1e90f7287db6cfa6c0ba3a3ff023cd10f77eaca18553e79899102b9e2c71897cda7b5a64378ada033d9136056c2446020	common_voice_sah_32260333.mp3	Кийиит олоҕо даҕаны соччо үчүгэйэ суох кэскиллэммит	2	0				sah	
1a1d275afb12258499eeed41838446f1e90f7287db6cfa6c0ba3a3ff023cd10f77eaca18553e79899102b9e2c71897cda7b5a64378ada033d9136056c2446020	common_voice_sah_32260334.mp3	Алдьархайы, аньыыны оҥорбокко ити биэни ыытан кэбис	2	0				sah	
1a1d275afb12258499eeed41838446f1e90f7287db6cfa6c0ba3a3ff023cd10f77eaca18553e79899102b9e2c71897cda7b5a64378ada033d9136056c2446020	common_voice_sah_32260336.mp3	Арыгылааҕын өйдөөн, иһэрдэн баран хаартыга сүүйэргэ санаммыт	2	0				sah	
1a1d275afb12258499eeed41838446f1e90f7287db6cfa6c0ba3a3ff023cd10f77eaca18553e79899102b9e2c71897cda7b5a64378ada033d9136056c2446020	common_voice_sah_32260335.mp3	Арай абааһыта киһиэхэ субу баар буола түспүт	2	0				sah	
32a073f26dc0c32870d13366b6ce84964018b6eee8558ed310522d0e366edab3426bf8b87ff68c9c494a4dd42aeccad6bb8ae60afaf7b679375c6b8419015af4	common_voice_sah_21890382.mp3	Хоролор тойоннорун ураһатын дьиэтин түөрт муннугар чуолҕаннардаах эбит	2	1				sah	
32a073f26dc0c32870d13366b6ce84964018b6eee8558ed310522d0e366edab3426bf8b87ff68c9c494a4dd42aeccad6bb8ae60afaf7b679375c6b8419015af4	common_voice_sah_21890383.mp3	Ити кэннэ абааһылар арҕаа диэки айаннаан ампаалыктаһа турдулар	2	0				sah	
32a073f26dc0c32870d13366b6ce84964018b6eee8558ed310522d0e366edab3426bf8b87ff68c9c494a4dd42aeccad6bb8ae60afaf7b679375c6b8419015af4	common_voice_sah_21890384.mp3	Ол курдук Ааппыйы эмиэ хамнаска илдьэ бараллара үһү	2	0				sah	
32a073f26dc0c32870d13366b6ce84964018b6eee8558ed310522d0e366edab3426bf8b87ff68c9c494a4dd42aeccad6bb8ae60afaf7b679375c6b8419015af4	common_voice_sah_21890385.mp3	Аал уоту аһатан, бэйэлэрэ итии киллэрэн баран, дьиэлэригэр ааһардыы массыыналарыгар тахсыбыттар	2	0				sah	
32a073f26dc0c32870d13366b6ce84964018b6eee8558ed310522d0e366edab3426bf8b87ff68c9c494a4dd42aeccad6bb8ae60afaf7b679375c6b8419015af4	common_voice_sah_21890386.mp3	Ааппый Эчийгэ бултуу сылдьан, тымныйан ыалдьан киирбитэ үһү	2	0				sah	
382b920ddccf0d542c6c9385c9f04c74ee94fba1348ae9ee6943562b0874a1cb6e56b0ebb12fb80f85804b0d9a78aaae311101d9a3f626c69f1f6ca6fb9dcbdd	common_voice_sah_25437965.mp3	Ол бириэмэҕэ мин Моой Үрэххэ баар этим	2	1	fourties	male		sah	
382b920ddccf0d542c6c9385c9f04c74ee94fba1348ae9ee6943562b0874a1cb6e56b0ebb12fb80f85804b0d9a78aaae311101d9a3f626c69f1f6ca6fb9dcbdd	common_voice_sah_25437966.mp3	Эмээхсинин аатын, хомойуох иһин, билэр, өйдүүр киһи суох	2	0	fourties	male		sah	
382b920ddccf0d542c6c9385c9f04c74ee94fba1348ae9ee6943562b0874a1cb6e56b0ebb12fb80f85804b0d9a78aaae311101d9a3f626c69f1f6ca6fb9dcbdd	common_voice_sah_25437967.mp3	Аны ынахтарын киллэрээри гыммыттарыгар, ынахтар сыт ыла-ыла сиргэнэн куоппуттар	2	0	fourties	male		sah	
382b920ddccf0d542c6c9385c9f04c74ee94fba1348ae9ee6943562b0874a1cb6e56b0ebb12fb80f85804b0d9a78aaae311101d9a3f626c69f1f6ca6fb9dcbdd	common_voice_sah_25437968.mp3	Атынан айаннаан иһэн кымньыытын төлө туппута буолар үһү	2	0	fourties	male		sah	
382b920ddccf0d542c6c9385c9f04c74ee94fba1348ae9ee6943562b0874a1cb6e56b0ebb12fb80f85804b0d9a78aaae311101d9a3f626c69f1f6ca6fb9dcbdd	common_voice_sah_25437969.mp3	Дьиҥэр, ыал үксэ кыараҕас, бэйэлэрэ иккилии-үстүү буолан дьукаахтаһан олороллоро, ордук моһуоктааҕа	2	0	fourties	male		sah	
59ac025b959cfdcd6c1b99d7f4281b877252b272ba34c491ca7f290f68d0a26897ec1226e3f70525ae7f4f448ffef166ca0f9f73d2450006ff8ceb6f5101c590	common_voice_sah_18597916.mp3	Икки кыыһа кыаммат ыал уолаттарыгар кэргэн тахсан туспа олороллор	2	0	teens	female		sah	
59ac025b959cfdcd6c1b99d7f4281b877252b272ba34c491ca7f290f68d0a26897ec1226e3f70525ae7f4f448ffef166ca0f9f73d2450006ff8ceb6f5101c590	common_voice_sah_18597917.mp3	Аһаан бүтүүлэригэр, кырдьык, оҕонньор эппитинии, уулаах-хаардаах хараҥа былыт бу барыйан кэлбит	2	0	teens	female		sah	
59ac025b959cfdcd6c1b99d7f4281b877252b272ba34c491ca7f290f68d0a26897ec1226e3f70525ae7f4f448ffef166ca0f9f73d2450006ff8ceb6f5101c590	common_voice_sah_18597918.mp3	Сугуннуурун быыһыгар үрэххэ киирэн дулҕа быыһыгар кутуйахтыыра	2	0	teens	female		sah	
59ac025b959cfdcd6c1b99d7f4281b877252b272ba34c491ca7f290f68d0a26897ec1226e3f70525ae7f4f448ffef166ca0f9f73d2450006ff8ceb6f5101c590	common_voice_sah_18597919.mp3	диэн ытыы-ытыы кыыс көхөҕө ыйаммыт баттаҕын сүөрэ турдаҕына, дьоно киирэн көмөлөспүттэр	3	0	teens	female		sah	
59ac025b959cfdcd6c1b99d7f4281b877252b272ba34c491ca7f290f68d0a26897ec1226e3f70525ae7f4f448ffef166ca0f9f73d2450006ff8ceb6f5101c590	common_voice_sah_18597920.mp3	Бүтэрээт: «Талаҕым эрэ буолларгын табахта аҕал»	2	0	teens	female		sah	
62c2b8ef288c90f4f873fd65029ca512f7c9273fb5f8e85a967ca078c0ac5401d87857ad72271ce91261d4d02da78a0efb9cf7eebae1d02fc73e31bc1c536afe	common_voice_sah_21891861.mp3	Ылдьаана эмээхсин сорох астрологическай бэлиэтээһиннэрэ манныктар:	2	0				sah	
62c2b8ef288c90f4f873fd65029ca512f7c9273fb5f8e85a967ca078c0ac5401d87857ad72271ce91261d4d02da78a0efb9cf7eebae1d02fc73e31bc1c536afe	common_voice_sah_21891862.mp3	Бу эһигиттэн баран иһэн Сыырдаах халдьаайытыгар абааһыны көрөн наһаа улаханнык куттаммыт	2	0				sah	
62c2b8ef288c90f4f873fd65029ca512f7c9273fb5f8e85a967ca078c0ac5401d87857ad72271ce91261d4d02da78a0efb9cf7eebae1d02fc73e31bc1c536afe	common_voice_sah_21891863.mp3	Дьэ, мин билигин кинини кытта кэпсэтиэм	2	0				sah	
