client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
480b6be1f02074b044f89f7ab6e74986ef49ca4046f0adb01f9c4acaf2a2472b2857a03f1b5e508f7549918740c5e3695efd33825a35b702f3acd19cb4edc5a6	common_voice_cv_17341614.mp3	Унта ҫырмана ҫирӗплетме ыйтнӑ.	2	1	twenties	male		cv	
9a0fcc1ad05bded4d7c733c9d0bcde8b12bcbe0457dfa84215ae7845311512207de5ebfd92259529c6746abb67050cd509eeab81b58cff4614743f2dcdf88c28	common_voice_cv_18029088.mp3	Унӑн телефонӗ хаш чухне сӳннӗ, тепӗр чухне вӑл ӑна тытмасть.	2	0				cv	
9d4b284917538e62d36cf04bdb8c95f54817c1258385ba7af4d1dca6723525de369c98a5df67e9e76e2cb91b3637a0c0a9356f26c7e2a6825e6e367a95f7c760	common_voice_cv_18690267.mp3	Ют чӗлхесене ӑса хывас тӗлӗшпе ӑнӑҫу кӗтет.	2	1	twenties	male		cv	
e77841a12106f909f382fb8a793cb0a51e0ff830f0556701fe4c035db82d05ea2c6c0412aa23129f0144099222d965d54a38df807bc015d7caa72cba7f6c6071	common_voice_cv_17431947.mp3	Вӗсене ҫынна асӑрханмасӑр вилӗм кӳнӗшӗн айӑпланӑ.	2	1				cv	
824253c494761bf14dffcc3bedc0cafad9fd544f0bb1caae57ff7ea05556ae5c928dd1dab5b326973de73cb7302e67bc974deec74782759547815c3f2f4b03be	common_voice_cv_23014495.mp3	Ҫуллахи туризм сезонӗ Атӑл кунӗнче уҫӑлӗ.	2	0				cv	
824253c494761bf14dffcc3bedc0cafad9fd544f0bb1caae57ff7ea05556ae5c928dd1dab5b326973de73cb7302e67bc974deec74782759547815c3f2f4b03be	common_voice_cv_23014500.mp3	Ҫав вӑхӑтрах аппам Лиля шӑнкӑравларӗ.	2	1				cv	
831a18fc2645d57326a66cc36237f246a6980a5b3cf1edc3175f9f5387724f0a4bf9fb3f2fe1385feefd507d99f5b360851c0e858591bc8a667a47733002994b	common_voice_cv_17656099.mp3	Прокуратура «Сад» хуҫалӑх тӗлӗшпе суда тавӑҫ тӑратнӑ.	2	0				cv	
831a18fc2645d57326a66cc36237f246a6980a5b3cf1edc3175f9f5387724f0a4bf9fb3f2fe1385feefd507d99f5b360851c0e858591bc8a667a47733002994b	common_voice_cv_17656100.mp3	Эпӗ ют чӗлхесене вӗренме кӑмӑллатӑп, «Маленький принц» кӗнеке питӗ килӗшет.	2	0				cv	
f7fe2c33bfba939abe3893f77e92b39524ca4d59961a71805dac95ba3c43780d12e3f67fa3aa39c29f7978d3b3b0a5f09b0c6edd927d8bba97f35c74d24b02c4	common_voice_cv_17878111.mp3	Ҫӗнӗ Шупашкарта пурӑнакан Илюхинсен каллех йӗкӗреш ҫуралнӑ.	2	0				cv	
f7fe2c33bfba939abe3893f77e92b39524ca4d59961a71805dac95ba3c43780d12e3f67fa3aa39c29f7978d3b3b0a5f09b0c6edd927d8bba97f35c74d24b02c4	common_voice_cv_17878112.mp3	Халӑх фрончӗн хастарӗсене ҫул проекчӗ уйрӑмах тӗлӗнтернӗ.	2	0				cv	
