client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
06f756dbbdc3a121d9127628f62c1c9133aac199258d87e3bf4c2ea6fafe01a47da5a0fa92d7f5d8e45ae5f89bf198c22a0384dbbefe27befc2b6d67a206b72f	common_voice_az_30644804.mp3	Eşq şeirlərindən əlavə din və təsəvvüf ilə bağlı şeirləri də vardır.	2	1				az	
a30533571b74f87aaa4b0d5d356917899ed61d0f75247d78b793b6609c0636b715d4523d101d2c5568ef7cdbe5b4c4fabb7e3a685987c20be6fbae14951323b8	common_voice_az_32296128.mp3	Lənkəran şəhərində dəfn olunub.	2	0				az	
07a851ed6d3225a0d28796bf2583a4c3561bd9ec0a28d68a12736ca3f4f57e567ec6e652fcd4a50a355b7716f0a12b1da2201d3dd75b1ceb57083912e5c50636	common_voice_az_28841680.mp3	Qədim alban tarixinin izləri bu ərazidə bir çox yerlərdə var.	2	0	fourties	male		az	
07a851ed6d3225a0d28796bf2583a4c3561bd9ec0a28d68a12736ca3f4f57e567ec6e652fcd4a50a355b7716f0a12b1da2201d3dd75b1ceb57083912e5c50636	common_voice_az_28841731.mp3	Kəndin yerində müasir qəsəbənin inşası planlaşdırılırdı.	2	1	fourties	male		az	
864e496ec7e729fa4faab282c29ff28af79996d0d79dfaf352bfa0d0c1b92824fdca3c963e7c5524bf2cdb9493ab0503691fc43be18a3fae9b13f9c44319cfa5	common_voice_az_30651706.mp3	Jurnalistlər hekayələrinin əyləncəli hala gəlməsinə səbəb olan müəyyən bir məsələdə faktlar ata bilərlər.	2	0				az	
864e496ec7e729fa4faab282c29ff28af79996d0d79dfaf352bfa0d0c1b92824fdca3c963e7c5524bf2cdb9493ab0503691fc43be18a3fae9b13f9c44319cfa5	common_voice_az_30651707.mp3	Onu Ran Min adlı qardaşlığı öldürmüşdü.	2	0				az	
c92feeeea5101fc79ef7d4e7a2e5b978ea7c8f4cc72cbe07e60261724c6a9ba9eccd1b9f4217e5ab792d31fafb6fe5a4defd4390a79aa3b53acd65d4b206a275	common_voice_az_26658645.mp3	Yarada iki əsas dəyişiklik baş verir.	2	1				az	
c92feeeea5101fc79ef7d4e7a2e5b978ea7c8f4cc72cbe07e60261724c6a9ba9eccd1b9f4217e5ab792d31fafb6fe5a4defd4390a79aa3b53acd65d4b206a275	common_voice_az_26658646.mp3	Komsomol gölü yaxınlığında yerləşən mərkəzdən kifayət qədər aralıda yerləşir.	2	1				az	
a2d570597196c14cde5aad5300acfa5b12b440b1bd1e626150cd01cc423dbc270122328fd06aec60df2eb6cbe8ba774b19db9cbaae00a08231f76eb4e0a6b0d1	common_voice_az_27426027.mp3	Film Türkiyə yazıçısı Nazim Hikmətin eyniadlı əsərinin motivləri əsasında yaradılmışdır.	2	1				az	
a2d570597196c14cde5aad5300acfa5b12b440b1bd1e626150cd01cc423dbc270122328fd06aec60df2eb6cbe8ba774b19db9cbaae00a08231f76eb4e0a6b0d1	common_voice_az_27426028.mp3	Yuxarı axarlarda bataqlaşmış ərazidən axır və suyu dayaz olur.	2	0				az	
a2d570597196c14cde5aad5300acfa5b12b440b1bd1e626150cd01cc423dbc270122328fd06aec60df2eb6cbe8ba774b19db9cbaae00a08231f76eb4e0a6b0d1	common_voice_az_27426029.mp3	Ölkə ərazisindən axan Niger çayının adı ilə adlanır.	2	0				az	
a2d570597196c14cde5aad5300acfa5b12b440b1bd1e626150cd01cc423dbc270122328fd06aec60df2eb6cbe8ba774b19db9cbaae00a08231f76eb4e0a6b0d1	common_voice_az_27426031.mp3	Elə orta məktəbi də həmin kənddə bitirib.	2	0				az	
091ce3ffbeec8d16680a5eadc7ca32da05a153896b5e245e0920137335976ee4d1cdf53d0cbee978357b7c86e5fadddafd78bc81393e225369d11346940dd2ba	common_voice_az_30416717.mp3	Qrup artıq fəaliyyətini dayandırmışdır.	2	0				az	
091ce3ffbeec8d16680a5eadc7ca32da05a153896b5e245e0920137335976ee4d1cdf53d0cbee978357b7c86e5fadddafd78bc81393e225369d11346940dd2ba	common_voice_az_30416718.mp3	İyunun əvvəlində çiçəkləyir.	2	0				az	
091ce3ffbeec8d16680a5eadc7ca32da05a153896b5e245e0920137335976ee4d1cdf53d0cbee978357b7c86e5fadddafd78bc81393e225369d11346940dd2ba	common_voice_az_30416719.mp3	Bundan sonra isə körpü bərpa edilməmişdir.	2	0				az	
091ce3ffbeec8d16680a5eadc7ca32da05a153896b5e245e0920137335976ee4d1cdf53d0cbee978357b7c86e5fadddafd78bc81393e225369d11346940dd2ba	common_voice_az_30416720.mp3	Dinozavrlar arasında ən uzun boyuna malik imiş.	2	0				az	
091ce3ffbeec8d16680a5eadc7ca32da05a153896b5e245e0920137335976ee4d1cdf53d0cbee978357b7c86e5fadddafd78bc81393e225369d11346940dd2ba	common_voice_az_30416721.mp3	Qurultayda Azərbaycanın bütün bölgələrini və tədris müəssisələrini təmsil edən nümayəndələr iştirak edirdilər.	2	0				az	
4329e41da19efc1d1bc4e0985768f162668c16738834967fca2b17c1b8e921938d17fbbe0f8365cb84780520e4f2edd1f955bff738dfb7848aede71ffda842a7	common_voice_az_29987070.mp3	Əli Amir uşaq yaşlarında ailəsi ilə birlikdə İsrailə köç edib.	2	0	twenties	male		az	
4329e41da19efc1d1bc4e0985768f162668c16738834967fca2b17c1b8e921938d17fbbe0f8365cb84780520e4f2edd1f955bff738dfb7848aede71ffda842a7	common_voice_az_29987078.mp3	Kanalda İngilis və İspan dillərdə proqramlar nümayiş olunur.	2	1	twenties	male		az	
4329e41da19efc1d1bc4e0985768f162668c16738834967fca2b17c1b8e921938d17fbbe0f8365cb84780520e4f2edd1f955bff738dfb7848aede71ffda842a7	common_voice_az_29987089.mp3	Təhsilini davam etdirmək istəsə də mümkün olmayıb.	2	1	twenties	male		az	
4329e41da19efc1d1bc4e0985768f162668c16738834967fca2b17c1b8e921938d17fbbe0f8365cb84780520e4f2edd1f955bff738dfb7848aede71ffda842a7	common_voice_az_29987092.mp3	Cənubi Koreyada.	2	0	twenties	male		az	
4329e41da19efc1d1bc4e0985768f162668c16738834967fca2b17c1b8e921938d17fbbe0f8365cb84780520e4f2edd1f955bff738dfb7848aede71ffda842a7	common_voice_az_29987093.mp3	Müxtəlif illərdə fərqli sahələrdə iş fəaliyyətinə başlayır.	2	1	twenties	male		az	
e1b08b2b68db0f55b51042f3ce197ff20490456a8e67d596db47fc363855a5c92d5e454653d6bbfb0bfa6f9cea2048b35b796693dbe6be1a273756498f74fad0	common_voice_az_30574004.mp3	İngiltərədə nəşr edilmiş bu "Divan"da məhəbbət lirikası üstünlük təşkil edirdi.	2	0				az	
e1b08b2b68db0f55b51042f3ce197ff20490456a8e67d596db47fc363855a5c92d5e454653d6bbfb0bfa6f9cea2048b35b796693dbe6be1a273756498f74fad0	common_voice_az_30574005.mp3	Gürcüstan hökumət qüvvələri tez bir zamanda Abxaziyanın böyük bir hissəsinə nəzarəti bərpa etdi.	2	0				az	
e1b08b2b68db0f55b51042f3ce197ff20490456a8e67d596db47fc363855a5c92d5e454653d6bbfb0bfa6f9cea2048b35b796693dbe6be1a273756498f74fad0	common_voice_az_30574006.mp3	Bundan başqa Xızır Nəbi "Aşıq Qərib" dastanının Azərbaycan versiyasının qəhrəmanıdır.	2	0				az	
e1b08b2b68db0f55b51042f3ce197ff20490456a8e67d596db47fc363855a5c92d5e454653d6bbfb0bfa6f9cea2048b35b796693dbe6be1a273756498f74fad0	common_voice_az_30574007.mp3	Hindistanla Rusiya arasındakı strateji tərəfdaşlıq beş sahəni əhatə edir.	2	0				az	
e1b08b2b68db0f55b51042f3ce197ff20490456a8e67d596db47fc363855a5c92d5e454653d6bbfb0bfa6f9cea2048b35b796693dbe6be1a273756498f74fad0	common_voice_az_30574008.mp3	Qəsəbə adını oradakı eyniadlı çayın adından almışdır.	2	0				az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658771.mp3	Təlim mərkəzlərindən birinə edilən sirli hücumun ardından iki ən yaxşı döyüşçü tədqiqata başlayır.	2	0				az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658772.mp3	Orta təhsilini Ağdam rayonunda alıb.	2	0				az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658773.mp3	Estetik mənada konkret təbiət gözəllikləri ümumən yenə gözəl bir qadınla birlikdə təqdim edilir.	2	0				az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658774.mp3	Strabon özünün məşhur Tarix əsərində də Abxaziya ərazisi və orada yaşayan xalqlar barədə yazmışdı.	2	0				az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658775.mp3	Sovet mədəniyyət və incəsənət nümayəndə heyətinin tərkibində Amerika və Afrika ölkələrində olmuşdur.	2	0				az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658842.mp3	Diplomunu aldığı zaman casusluq vəzifəsinin hissəsi olan bir əmr altında Moskvanı tərk etdi.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658844.mp3	Alimin rəhbərliyi ilə onlarla elmlər namizədi hazırlanmışdır.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658847.mp3	Körpünün yerləşdiyi Qarabağ məhəlləsi Zəngəzur mahalından qaçıb bura gələnlərin adı ilə adlanıb.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658848.mp3	Çimərlik ərazidə Kanadanın ən uzun hovuzu yerləşir.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658850.mp3	Çünki o yoxdur.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658898.mp3	Bəzi televiziya sənədli filmlərinin məsləhətçisi idi.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658900.mp3	Göldə mülayim iqlim şəraiti hökm sürür.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658901.mp3	Goranboy rayonu Fəxralı kənd tam orta məktəbi şəhid Teymur Sadıqovun adını daşıyır.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658902.mp3	Rəhbərlik öz siyasətində və iqtisadiyyatında dəyişikliklər tələb etdi.	2	0	twenties	male		az	
4cf167b47b7b0a0fb27643e51046caf92f8a29d257c0a4608a671317cdcb73eed33b08177a6f84f91fab9fcca923fff483d439560c03809267c852a591cc0f75	common_voice_az_26658903.mp3	Sadalanan üsullardan savayı ermənilər Vaşinqtonda təsir qrupları da yaratmağa nail olurlar.	2	1	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316581.mp3	Üzv təşkilat və quruluş dövlət isə digər dövlətlərlə hər cür diplomatik münasibətlərdə ola bilirlər.	2	1	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316582.mp3	Filmin rejissoru və həmmüəllifi İlham Qasımov.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316583.mp3	Eyni zamanda Polşanın cari texniki ədəbiyyatını və xarici ədəbiyyatın böyük seçimini təklif edir.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316584.mp3	Faydalı qazıntıları neft və qum yataqları ilə təmsil olunur.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316585.mp3	Birinci mövsüm Legendariumun ikinci dövründə baş verən hadisələr haqqında bəhs edəcək.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316591.mp3	Yeni Cənubi Uels Universitetində müxtəlif təqaüdlər mövcuddur.	2	1	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316592.mp3	Ədəbiyyat üzrə Prezident təqaüdçüsüdür.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316593.mp3	Rus qoşunlarının İrəvan xanlığını işğal etməsində ermənilər xüsusi fəallıq göstərmişdilər.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316594.mp3	Meşə florası yalnız dərman bitkiləri yığmaq üçün istifadə olunurdu.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316595.mp3	Yay qısa və sərin olur.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316596.mp3	Üzərində balıq yetişdirən zavod vardır.	2	1	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316597.mp3	Böyük Pyotr da ona Asiyadan da bir qədər adam göndərmişdi.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316598.mp3	Elə həmin vaxt Həmid Dönməz Azərbaycan Yazıçılar Birliyinin fəxri üzvü seçildi.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316599.mp3	Braziliyada doğulmuşdur.	2	0	twenties	male		az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316600.mp3	Mağara deməkdir.	2	0	twenties	male		az	
