client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
6bebf8544d11f9bad2c7d976857e725be929b37ebbd7d4055ad2da12b96b40772591871502943a6f237934b71ad7ff36981f435cbf6ba0d2ba263e73e94569e4	common_voice_kk_24982172.mp3	Қайтқан малға қасқыр өш.	2	0				kk	
9bfb53b6afc6ca8ffb249bb8680cff9fa4711eaacac51e3b3d22cc6426ff6129472e29a99e5791396c9b5b0b5119ac7dcadb656c5a649f5b3740c87501c8a3e5	common_voice_kk_24985304.mp3	Темір отта, адам жоқшылықта шыңдалады.	2	1				kk	
0c5d349e745836f50c1bbc30ee7e18b0ba9d1b7d590b218b7e50b5fc70c43a21bfc19d2d77c6a6a809026ed094da864cc315f3f1fa44bba42468722526e25f8c	common_voice_kk_24983285.mp3	Адал ұл оздырады, жаман ұл тоздырады.	2	0				kk	
0c5d349e745836f50c1bbc30ee7e18b0ba9d1b7d590b218b7e50b5fc70c43a21bfc19d2d77c6a6a809026ed094da864cc315f3f1fa44bba42468722526e25f8c	common_voice_kk_24983286.mp3	Тәні сұлу — сұлу емес, жаны сұлу — сұлу.	2	0				kk	
0c5d349e745836f50c1bbc30ee7e18b0ba9d1b7d590b218b7e50b5fc70c43a21bfc19d2d77c6a6a809026ed094da864cc315f3f1fa44bba42468722526e25f8c	common_voice_kk_24983288.mp3	Атыңды жүріп тұрғанда қамшыла.	2	0				kk	
7785cd8c806e66d4661803de1d34110e1c96f99d329fae52606666d2754154d5439d0ad1e64284ed27f699574102ed8d4cce1461dda3130c2e22b893b78719a8	common_voice_kk_31034731.mp3	Қайғыны қайрат жеңеді.	2	0				kk	
7785cd8c806e66d4661803de1d34110e1c96f99d329fae52606666d2754154d5439d0ad1e64284ed27f699574102ed8d4cce1461dda3130c2e22b893b78719a8	common_voice_kk_31034734.mp3	Жақсыны жаман десең, аққудай мойынын созады, жаманды жаман десең, аяғынан тозады.	2	0				kk	
7785cd8c806e66d4661803de1d34110e1c96f99d329fae52606666d2754154d5439d0ad1e64284ed27f699574102ed8d4cce1461dda3130c2e22b893b78719a8	common_voice_kk_31034740.mp3	Жаманның қолына бергенше, жақсының жолына бер.	2	0				kk	
8fe538a71350168499b342b2394ad16a825c749a31e5bf203d232b211d68c6e3423322d4d1ed21accfa83fb69939face789a75d79a3bf0ea652b829f217bc17a	common_voice_kk_24983125.mp3	Ән сазымен, қыз назымен.	2	0				kk	
8fe538a71350168499b342b2394ad16a825c749a31e5bf203d232b211d68c6e3423322d4d1ed21accfa83fb69939face789a75d79a3bf0ea652b829f217bc17a	common_voice_kk_24983128.mp3	Ағайынның беті қисық болса да, бауыры қисық болмайды.	2	1				kk	
