client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
3f3e0857c5ad3c71e381213caf5afcc9118caf90cad918b859764f7277d910c7da58a5ebbc76d59e9ce64d923700a283eac081dad5e79a34376e6c7db7aad1f8	common_voice_ba_25383488.mp3	— Иҫерек түгелме һуң?	1	2				ba	
a59e9543c4f26f093b5610ab7216bacf33cdfa7a52d5f414a830ed503f0ac58dfe7ae16fecede380f65bcf6d7ba98dd1917a2be469b22068553782450cd0f6da	common_voice_ba_25383523.mp3	Тегеләй-былай һүҙ ҡушыр өсөн дә иң тәүҙә шикләнер, һинән шөрләр әле	1	2				ba	
32cf46dc54452b394f128f9e3bb7921394e35ba1b6629b52b4746ab57f8825f19b998606e31665a9bf4040fbba91bc330c5065e440ae48b34139c403a106308e	common_voice_ba_25383537.mp3	Мин берсә табипҡа, берсә милиционерға ҡарап алдым.	0	2				ba	
32cf46dc54452b394f128f9e3bb7921394e35ba1b6629b52b4746ab57f8825f19b998606e31665a9bf4040fbba91bc330c5065e440ae48b34139c403a106308e	common_voice_ba_25383559.mp3	Бер аҙ шым торғандан һуң, йылмайырға тырышып беҙгә яуап бирҙе:	1	2				ba	
32cf46dc54452b394f128f9e3bb7921394e35ba1b6629b52b4746ab57f8825f19b998606e31665a9bf4040fbba91bc330c5065e440ae48b34139c403a106308e	common_voice_ba_25383563.mp3	Был эшкә асыҡлыҡ кертәһе бар	0	2				ba	
32cf46dc54452b394f128f9e3bb7921394e35ba1b6629b52b4746ab57f8825f19b998606e31665a9bf4040fbba91bc330c5065e440ae48b34139c403a106308e	common_voice_ba_25383572.mp3	Хәҙер инде нгулция Һармаҡҡа ла аңлашыла	1	2				ba	
d224bf6b72abdea27eb31025a1b3b3f25e332efdf7f796f77dc15ccd94f24484040774e64c221a8e8b84cbecf922d36145f6f65d08ed245f4d2385f106ec0378	common_voice_ba_25383726.mp3	Ошонда машинаһын ҡарап аласаҡ ул	1	2				ba	
3ebb68c69c0b0d94a64a1e28dccb2601b45df1d472981df03c5d75896fdc4b4161b40e55434a70a8ec8228c4956401d9937f4a663bb62c6e48d032e901f8e171	common_voice_ba_25383761.mp3	Ҡурҡам, унан ҡурҡам!	0	2	fourties	male		ba	
3ebb68c69c0b0d94a64a1e28dccb2601b45df1d472981df03c5d75896fdc4b4161b40e55434a70a8ec8228c4956401d9937f4a663bb62c6e48d032e901f8e171	common_voice_ba_25383782.mp3	Ҡайһы баланы ниндәй уҡыу йортона урынлаштырырға йыйынғаныбыҙҙы һорайҙар.	1	2	fourties	male		ba	
476d8e8ac216db4b71440032e92577ce3e4b6cfab77d5a63e4f742231c5f39cc9903ced1b244b4903212a94fc60f0fae11d52248914d43d77a7cd6f4437671b2	common_voice_ba_25383815.mp3	Ғалим булараҡ та, кеше була раҡ та	0	2				ba	
476d8e8ac216db4b71440032e92577ce3e4b6cfab77d5a63e4f742231c5f39cc9903ced1b244b4903212a94fc60f0fae11d52248914d43d77a7cd6f4437671b2	common_voice_ba_25383818.mp3	Ни тиһәң дә, был мәшһүр профессор уны заманында бәләнән алып ҡалды	0	2				ba	
476d8e8ac216db4b71440032e92577ce3e4b6cfab77d5a63e4f742231c5f39cc9903ced1b244b4903212a94fc60f0fae11d52248914d43d77a7cd6f4437671b2	common_voice_ba_25383821.mp3	Серек булмағыҙ!	0	2				ba	
476d8e8ac216db4b71440032e92577ce3e4b6cfab77d5a63e4f742231c5f39cc9903ced1b244b4903212a94fc60f0fae11d52248914d43d77a7cd6f4437671b2	common_voice_ba_25383869.mp3	Тәүгегә ишетеп торам.	1	3				ba	
476d8e8ac216db4b71440032e92577ce3e4b6cfab77d5a63e4f742231c5f39cc9903ced1b244b4903212a94fc60f0fae11d52248914d43d77a7cd6f4437671b2	common_voice_ba_25383871.mp3	— Әйтмә лә, туйған эт хужаһын тешләй тиеүҙәре ошолор.	0	2				ba	
d5c2f7323ca77290e5a96630a13b369ae0a498b1bbece699f4317d5220117b6592dbbb015fccf663df3b68479d20c97e44e83138fa94111445ac7139e52e505b	common_voice_ba_25383921.mp3	— Бына, һине урларға килдем, Ҡәмәриә	0	2				ba	
97d9980d1ccb79896258daad9ce39fd150414a129c01c6fde2ba071aca9f55d329944d94c382fabc7ea197c1a48ebf55927b133353d0b043c39abf1b3ebbbf3b	common_voice_ba_25384099.mp3	Пулмәлә ҡаты тынлыҡ урынлашты	0	2				ba	
cba06c820a78c56628d4ce0a4f7afe8b161615888b4744b14533424990746a39b9fed2bad5a40a607816fc78823fc94ab7ae6a2f221aa8736fb86f671f4151f1	common_voice_ba_25384119.mp3	Беҙҙең ауыл маршруттың уртаһында бит.	1	2				ba	
eb5102317dc49cade19ffce8dcdd93b344d57185b96996daed27e8896db2271bb612a4b6b8deba9aadca1c838b63ac47a64430e4a868e874c795789042af7d9b	common_voice_ba_25384150.mp3	— Ниңә йоҡламайһығыҙ, балаҡайҙар? — тине шыбырлап ҡына.	1	2				ba	
6eb5c9a645add0bffecdab857205358f3f78c48e4b18a16d113bad3554c352b077b9428776980ef9b284f6a717044d3c7bee2db37c965ed00a3370c6a6916b0e	common_voice_ba_25384197.mp3	— Артына боролоп ҡысҡырҙы	1	2	thirties	male		ba	
01816cdbcc1e1adf5bd55a9a3e59f81e788defecbed68520516d14062e24eab65efe11d9f84362f045650b1d35bdf18a673e2e77b2a51207d5c09cff05c394c9	common_voice_ba_25384260.mp3	— Ҡ аҙнабаев уға төрттөрҙө	0	2	thirties	male		ba	
6eb5c9a645add0bffecdab857205358f3f78c48e4b18a16d113bad3554c352b077b9428776980ef9b284f6a717044d3c7bee2db37c965ed00a3370c6a6916b0e	common_voice_ba_25384267.mp3	— Ғилман Кәшфигә шапылдатып һуғып алды	1	2	thirties	male		ba	
